"station.location","date","rre150d0","tre200d0","tre200dn","tre200dx","ure200d0","Station","Station.height.m..a..sea.level","Latitude","Longitude","Climate.region","Canton"
"ANT",2019-07-19,0,14.5,6.6,20,71,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-20,1.5,17.1,11.7,22.4,67.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-21,0.1,15.7,9.4,19.9,76.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-22,0,16.2,7.8,22.4,72.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-23,0,17.7,7.6,25.3,71.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-24,0,19.1,9.8,27.1,66.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-25,0,19.1,8.7,27.6,69.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-26,3.9,18.6,13.1,23.8,65.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-27,9.4,14,10.4,21,83.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-28,1.3,11.7,9.6,14,91.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-29,0,13.1,9.7,17.2,87.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-30,0.5,15.9,12.4,20.5,72.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-07-31,0.1,12,10.1,14,87.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-01,8.4,13.9,6.9,19.6,77.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-02,0.2,12.1,8.3,15,84.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-03,0,12.1,7.1,17.2,78.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-04,0,12.6,3.7,19.6,73.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-05,0,16.1,9,23.4,69.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-06,11.9,15.6,10.1,22.3,78.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-07,10.6,13.6,9.9,17.3,86.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-08,0,14.2,8.7,19,80.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-09,1.7,17.5,6.5,23.9,69.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-10,0.7,15.2,10.8,19.2,87.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-11,29.4,16.4,9.6,22.8,79.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-12,26.7,11.5,9.1,13.6,91.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-13,0,9.4,7.7,11.1,85.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-14,0,9.5,3.2,15,74.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-15,1.9,10.9,2.3,18.1,78.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-16,0,12.4,7.4,17.4,70.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-17,0,15.7,8,21.2,60.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-18,6.8,17.4,8,22.4,60.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-19,12.4,14.5,11.2,20.5,83.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-20,37.3,10.5,7.7,13.1,93.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-21,0,10.5,4.9,14.9,86.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-22,0,12.5,6.2,21.9,85.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-23,2.5,12.6,5.1,19.2,83,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-24,0,14.6,7.8,22.2,72.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-25,0,13.7,5.9,21.4,74.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-26,0,13.7,4.7,22.1,71.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-27,0,15.4,7.2,23.1,71.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-28,0,15,10.4,19.5,70.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-29,0,13.9,7.8,20.2,76.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-30,0,14.2,5.6,21.6,77.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-08-31,1.5,14.2,7.5,22.5,76.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-01,7.3,12.5,5.9,17.8,84,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-02,1.2,10,7.7,12.1,96,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-03,0,9.3,2.6,15.5,81,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-04,0,11.1,2.1,18.4,72.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-05,59.3,7.7,1,11.6,88.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-06,9.3,4.3,0,8,89.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-07,5,6.7,4.4,9.5,86.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-08,5,4.5,3.5,6.3,90.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-09,0,6.4,3.2,11.4,77.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-10,0,9.7,7.5,12.5,60.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-11,0,10.3,3.1,15.8,75.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-12,0,10.5,3.8,18,76.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-13,0,11.2,2.1,20.4,77.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-14,0,11.6,3,21.1,76,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-15,0,12.1,2.7,20.2,79.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-16,0,12.3,4.7,19.8,80,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-17,0,12.6,6.7,18.5,80.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-18,0,9.7,6.3,15,91.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-19,0,7.8,2.8,10.4,90.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-20,0,8.6,2.4,16.3,72.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-21,0,12.3,6.4,17.3,51.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-22,14,12.5,10.5,15.1,66.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-23,3.2,8.1,4.2,12.3,87.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-24,0.5,8.5,1.5,15.3,71.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-25,4,7.9,5.4,12,87.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-26,1.4,8.7,3.8,14.2,88,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-27,0,10.8,1.8,17.1,72.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-28,0,8.7,1.7,12.7,85.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-29,0,11,1.3,17.3,67.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-09-30,0,8.5,2.3,12.8,83.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-01,5.8,10.6,0.7,16.8,71,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-02,8.4,7.2,1.1,10.2,84.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-03,0,2.6,-0.1,7.2,76.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-04,7.1,5.1,-2.6,11.4,74.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-05,3.5,6.4,4.8,8.3,87.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-06,17.6,7.2,2.6,10.4,87.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-07,0,3.6,-0.5,8.2,78.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-08,0,8.6,-2,18.9,65.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-09,13.1,6.6,1.2,12.7,83.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-10,0,4.1,-0.6,9.4,82.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-11,0,7.3,-2.3,14.6,60.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-12,0,11.9,7.2,15.6,39.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-13,0,11.7,1.8,17.7,55.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-14,0.3,12.5,10.9,14.8,54.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-15,56.5,7.6,0.3,12.3,81.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-16,0,6,-1,13.4,65.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-17,0,9.2,6.1,12.5,49.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-18,0.4,9.1,7.8,10.4,65.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-19,7.9,10,7.4,12.1,73.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-20,24.5,10.9,9.7,12.3,74.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-21,32.8,10.5,8.4,13.3,85.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-22,0.2,12.3,8.4,15.9,70.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-23,3.1,12.8,9.2,16.4,52.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-24,0.4,9.7,6.9,13.1,73.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-25,0,8.6,3.6,12.2,82.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-26,0,11.8,3.7,17.8,52.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-27,0,8.1,1,15.7,73.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-28,8,7.9,5.1,11,92.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-29,3.1,7.1,5.1,9.5,95.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-30,1.7,6.3,4.5,10.7,94.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-10-31,0,5.9,2.1,9.9,87.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-01,2,5.4,0.4,9.1,76.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-02,3.3,7,5.5,8.8,65.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-03,7.3,5.2,3.2,7.6,79.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-04,1.5,4.4,-0.1,8.7,75.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-05,0.9,2.7,0.1,4.4,91.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-06,0.8,1,-1.7,2.3,90.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-07,10.3,1.5,-3,4.6,70.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-08,19.9,-1.5,-3.2,-0.3,94.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-09,0,-5.2,-12.7,0.6,78.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-10,0,-5.3,-12.9,0.7,70.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-11,2.6,1.7,-0.6,4.4,65.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-12,0.2,-1.3,-2.5,0.9,87.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-13,0,-3.4,-9,-0.7,78.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-14,30.5,-0.3,-3.6,0.7,61.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-15,2.8,0.8,-1.5,3,83,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-16,6,0.1,-3.3,2.2,74.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-17,22.8,-1.6,-3.6,2.6,89.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-18,0,-0.6,-3,0.9,69.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-19,0,1.4,-3.9,5.9,77.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-20,0,3.3,-2.6,6.5,68,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-21,0,3,1.1,4.6,64.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-22,2.1,2.3,1.3,3.5,77.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-23,35.8,2.8,1.6,4.2,81.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-24,0.5,3.5,1.2,7,83.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-25,0,5,0.9,8.8,73.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-26,0,3.9,-0.3,8.6,73.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-27,1.6,4.5,1.1,6.6,70.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-28,4.1,1.8,0.1,4.3,86.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-29,13.2,0.3,-1.1,1.5,92,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-11-30,0,-1.7,-10,2.6,76,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-01,0.2,1.5,-1.3,3,67.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-02,1,-2.2,-8.1,-0.3,93.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-03,0,-8,-12.5,-2.7,78.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-04,0,-0.1,-8,7.9,46.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-05,0,-2.9,-10.9,8.1,58.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-06,0,-5,-12.2,4.7,67.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-07,0,-0.8,-8.4,3.7,79.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-08,0,0.2,-10.4,6.6,58.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-09,19.3,0.1,-1.6,3.4,84.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-10,0,-7.6,-18.8,-1.2,81.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-11,2.3,-5.4,-18.6,2,78.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-12,0.4,-4.8,-12,-2.4,75.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-13,9.7,-3.2,-4.3,-1.9,74.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-14,0.1,1.8,-4.6,6.1,64.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-15,0,4.2,1.1,6.3,54.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-16,0.1,5,3.3,6.2,63.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-17,6.1,5.5,3.9,7.1,66.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-18,0.6,6.2,4.6,7.3,68.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-19,1.3,5.6,4.4,6.8,65.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-20,22.7,3.3,0,5.4,80.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-21,0.9,1.2,-1.9,4.4,81.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-22,9.8,0.2,-1.2,1.9,86.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-23,10.8,-0.5,-1.1,0.4,86.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-24,18.4,0.6,-5.1,5.8,75,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-25,0,0.7,-3.3,4,75.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-26,6.2,-5.3,-12.5,0.9,75.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-27,11.1,-0.3,-2.4,0.9,95.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-28,0.1,-5.9,-16.4,1,84.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-29,0,-12.1,-17.5,-4.5,82,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-30,0,-7,-15.4,3.4,79.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-12-31,0,-8.6,-13.4,-1.9,88.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"BAS",2019-01-01,0.7,5,1.9,5.9,85.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-02,0.1,3.3,0.3,5.3,68.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-03,0,-0.3,-3.6,2.3,71.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-04,0,-0.1,-3.5,3,78.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-05,0.4,2.1,0.4,3.5,82.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-06,0.2,3.6,2.5,4.7,80.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-07,0.8,2.9,2,3.9,83.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-08,0.2,4.1,0.7,6.2,80.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-09,3.6,1.5,-0.2,3.6,86,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-10,0,0.1,-0.7,0.8,87.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-11,1.3,-0.5,-1.3,0.6,85.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-12,0.7,2.7,-0.1,5.4,84.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-13,6.8,7,4.9,8.9,78.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-14,0.7,5.4,2.1,8.1,82,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-15,0,3.4,-1.5,7.1,75.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-16,0,1.3,-1.8,5.8,81.6,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-17,1.7,4.1,0.4,8.8,76.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-18,0,0.1,-3.3,3.5,78.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-19,0,-1.6,-5.9,2.3,78.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-20,0,-0.8,-2.6,2.2,81.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-21,0,-1.6,-2.1,-1,87.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-22,0.2,-1,-3.1,1.8,78.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-23,0,-0.9,-2.7,3.2,79.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-24,0,-1.9,-2.6,-1.4,75.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-25,0,-1.8,-5.1,1.5,65.1,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-26,0.8,1,-0.9,3.2,85.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-27,2.3,5.2,1.4,10.1,72.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-28,0,2.4,1.5,3.7,72.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-29,0,1.8,0,4.2,67.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-30,1.1,1.9,-1.2,4.3,60.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-01-31,0.6,1,-1.3,3.9,78.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-01,10.4,3.3,2.6,4.3,86.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-02,1.4,4.1,0.5,7.5,83,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-03,2,1.6,-0.7,3.4,84.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-04,0,-0.1,-2.9,3.6,79.4,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-05,0,-0.6,-4.1,4.3,78.9,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-06,0,-1.2,-3.8,2.7,77.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-07,2.2,0.3,-3,4.3,87.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-08,0.1,4.2,1.6,8.9,77.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-09,0,8.5,1.5,12.4,60.8,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-10,9.8,8.2,3.9,15.5,65.3,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-11,2.1,3.4,-0.2,5.5,82.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-12,0,2,-1.3,6.4,82.7,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-13,0,3.1,-2.7,10.4,67.2,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
"BAS",2019-02-14,0,5.4,-0.9,12.4,64.5,"Basel / Binningen",316,47.541142,7.583525,"Eastern Jura","BL"
